timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1493479011.8,40.478749637752486,-79.92258243258213,30.0,-0.007218,-0.877615,0.397212,0.014578,0.015206,0.010577
1493479012.0,40.478749855273925,-79.9225790793157,30.0,-0.028683,-0.867864,0.427916,0.019573,0.007314,-0.006115
1493479012.2,40.47875182102999,-79.92257605923434,30.0,-0.027343,-0.833542,0.4038,0.005056,0.026216,0.007465
1493479012.4,40.47875257259479,-79.92257569404444,30.0,-0.001638,-0.890174,0.426938,-0.028485,0.02587,0.009982
1493479012.6,40.478754154963944,-79.9225731768836,30.0,-0.027171,-0.86455,0.353966,0.037681,-0.024971,0.016401
1493479012.8,40.478757835937195,-79.92257088176237,30.0,-0.035642,-0.904487,0.408468,0.034737,0.036087,0.020805
1493479013.0,40.4787600518922,-79.92256996643788,30.0,0.005322,-0.827994,0.329314,0.014373,-0.02325,-0.005151
1493479013.2,40.47876029588286,-79.92256733443594,30.0,-0.012749,-0.93382,0.394439,0.02134,0.030651,-0.003109
1493479013.4,40.47876304366668,-79.92256553924707,30.0,0.0752,-0.809953,0.354805,0.030319,0.032534,-0.007576
1493479013.6,40.47876407401061,-79.92256344747442,30.0,-0.132548,-0.902008,0.363224,-0.011251,-0.011819,0.00266
1493479013.8,40.47876473949563,-79.92256231147134,30.0,0.054575,-0.971539,0.461805,0.009419,0.001784,0.009664
1493479014.0,40.4787674182518,-79.9225595072624,30.0,0.062304,-0.893595,0.454566,0.035885,-0.012114,0.014873
1493479014.2,40.478770267133555,-79.92255702708533,30.0,-0.10367,-0.934053,0.430457,-0.005086,0.005702,0.00424
1493479014.4,40.47877036551176,-79.92255406725106,30.0,-0.017134,-0.857968,0.345384,0.025871,0.003839,0.001802
1493479014.6,40.47877363822225,-79.92255255243487,30.0,-0.018572,-0.932631,0.38418,-0.007132,0.025593,0.006518
1493479014.8,40.4787711260743,-79.92254935183426,30.0,-0.070376,-0.922309,0.460655,0.029329,0.036206,-0.003351
1493479015.0,40.478776239962706,-79.92255026567533,30.0,-0.038891,-0.994477,0.407086,0.019287,0.037914,0.025895
1493479015.2,40.47877717734808,-79.92254661931815,30.0,-0.055529,-0.922615,0.515966,-0.012303,-0.001243,-0.011077
1493479015.4,40.478778463534454,-79.92254530160783,30.0,0.087614,-1.021194,0.419666,0.043295,0.005816,0.006847
1493479015.6,40.47878052654339,-79.92254128845795,30.0,0.046784,-0.979195,0.409602,0.005308,-0.023669,0.025236
1493479015.8,40.4787801194545,-79.9225422798702,30.0,0.063578,-0.861979,0.384544,0.003795,-0.006117,0.005068
1493479016.0,40.47878355959233,-79.92254030460478,30.0,0.036084,-0.86071,0.406677,0.024011,0.029297,0.0031
1493479016.2,40.47878580861759,-79.92253805758664,30.0,-0.056453,-0.878727,0.392377,0.042973,0.042312,0.001426
1493479016.4,40.47878860163986,-79.92253757540075,30.0,-0.026226,-0.948349,0.435405,-0.000316,-0.014687,0.003196
1493479016.6,40.478788277716404,-79.92253397057108,30.0,0.024469,-0.902386,0.447835,0.021234,-0.001849,0.018728
1493479016.8,40.47878965973382,-79.92253219725976,30.0,-0.061106,-0.90018,0.360701,0.028576,0.009472,-0.017119
1493479017.0,40.478791638711186,-79.92252928104435,30.0,0.03565,-0.957918,0.333438,0.033862,0.015603,0.020334
1493479017.2,40.47879472811115,-79.9225270829932,30.0,-0.012016,-0.82483,0.30819,0.023529,-0.006192,-0.00924
1493479017.4,40.47879581370094,-79.92252354188936,30.0,-0.018741,-0.856132,0.4254,0.012659,0.018481,0.002333
1493479017.6,40.47879662743043,-79.9225224609474,30.0,0.035548,-0.911048,0.344832,0.003448,0.000523,0.000708
1493479017.8,40.47879934269887,-79.92252198158594,30.0,0.022213,-0.898656,0.292355,0.021723,0.009711,0.010886
1493479018.0,40.478800598749785,-79.92252029640798,30.0,-0.018048,-0.889581,0.419429,-0.001443,0.020926,-0.010981
1493479018.2,40.478803142558036,-79.92251689938519,30.0,0.057966,-1.002087,0.52465,-0.038427,0.010128,0.009622
1493479018.4,40.47880314410075,-79.9225167048486,30.0,-0.054053,-0.912359,0.399696,0.028731,0.001272,0.025243
1493479018.6,40.4788051907325,-79.92251154646766,30.0,0.030797,-0.934099,0.441925,0.038079,0.007808,-0.008632
1493479018.8,40.478806798527295,-79.92251019179734,30.0,0.029655,-0.950081,0.404091,-0.027259,0.008233,0.006897
1493479019.0,40.47880739936131,-79.92250983372415,30.0,-0.015477,-0.914055,0.395056,-0.000195,0.0026,-0.00162
1493479019.2,40.47881083123733,-79.92250907099407,30.0,0.016307,-0.810116,0.445954,0.032383,0.004824,0.009259
1493479019.4,40.47881246841313,-79.9225039972982,30.0,-0.062556,-0.867958,0.385486,0.06115,0.041973,0.005191
1493479019.6,40.47881388471212,-79.92250345902146,30.0,0.046201,-0.928559,0.41337,0.020416,0.021218,-0.001415
1493479019.8,40.478815317252334,-79.92250009997635,30.0,-0.009245,-0.871371,0.416085,0.00544,0.00409,0.009879
1493479020.0,40.47881580870953,-79.92250092553134,30.0,-0.026136,-0.830032,0.366595,0.016342,0.023939,0.023043
1493479020.2,40.47881847567575,-79.92249792378975,30.0,0.05245,-0.853768,0.449602,0.047498,0.003324,0.003091
1493479020.4,40.47882022584736,-79.92249531248206,30.0,-0.035217,-0.897018,0.391252,0.007081,0.033462,0.012198
1493479020.6,40.47882143852541,-79.9224932640562,30.0,-0.070423,-0.932347,0.362213,0.004016,0.017393,-0.007933
1493479020.8,40.478823751757766,-79.9224917544133,30.0,-0.077831,-0.865089,0.426825,0.010345,0.007854,-0.004564
1493479021.0,40.47882598933514,-79.92248867480893,30.0,0.0303,-0.880326,0.355077,0.000933,0.018954,0.009724
1493479021.2,40.47882914371098,-79.92248835859034,30.0,-0.064021,-0.85524,0.401409,0.022453,-0.021418,0.019841
1493479021.4,40.4788291043437,-79.92248542666043,30.0,0.08774,-0.868241,0.399544,0.052494,-0.012535,0.008556
1493479021.6,40.47883085955708,-79.92248315729634,30.0,-0.104096,-0.847522,0.454295,0.026462,-0.013879,0.001869
1493479021.8,40.47883219980158,-79.92248075646418,30.0,0.084823,-0.926762,0.423735,0.014953,0.012859,0.004993
1493479022.0,40.478832027717075,-79.92247855259917,30.0,0.010551,-0.83413,0.398749,0.014164,0.04465,-0.007504
1493479022.2,40.478835592215226,-79.92247838216718,30.0,-0.004836,-0.89012,0.440888,-0.011264,0.054626,0.011045
1493479022.4,40.478837351200106,-79.9224767849503,30.0,-0.027246,-0.796237,0.46951,0.037662,0.022761,0.013823
1493479022.6,40.47884142645282,-79.92247196647035,30.0,0.019957,-0.934459,0.427891,0.018443,0.020017,0.000479
1493479022.8,40.47884044309054,-79.92247090514418,30.0,-0.001882,-0.813202,0.400518,0.01639,-0.026021,0.0003
1493479023.0,40.478842609239656,-79.92246997925578,30.0,0.055165,-0.890104,0.334408,0.083862,-0.000853,0.007659
1493479023.2,40.47884394522134,-79.9224656729283,30.0,0.005711,-0.932571,0.346744,0.025975,-0.005756,0.000633
1493479023.4,40.47884448349588,-79.92246510171667,30.0,0.007515,-0.924194,0.384739,0.004964,-0.002417,0.004339
1493479023.6,40.47884846723753,-79.92246203140516,30.0,-0.018181,-0.916017,0.369524,0.011473,0.006637,0.025997
1493479023.8,40.47884974858855,-79.9224611364949,30.0,-0.002847,-0.878792,0.390651,0.042969,0.000558,0.00253
1493479024.0,40.478851459928265,-79.92245713657648,30.0,0.01539,-0.873858,0.402832,0.022265,-0.029586,0.001417
1493479024.2,40.478851431749675,-79.92245543529461,30.0,-0.085508,-0.928685,0.426485,-0.008766,0.024958,-0.001475
1493479024.4,40.47885541617224,-79.92245543291064,30.0,-0.067409,-0.901218,0.396475,0.038385,-0.011455,0.012442
1493479024.6,40.47885428376767,-79.92245220568658,30.0,0.037163,-0.792886,0.424325,0.006637,0.014785,0.003188
1493479024.8,40.47885794471662,-79.92245052519262,30.0,0.008543,-0.813623,0.403224,0.057466,0.051482,-0.001494
1493479025.0,40.47886122055596,-79.92244779524805,30.0,-0.009199,-0.878184,0.301227,0.041601,-0.008388,0.018213
1493479025.2,40.47885971180481,-79.9224481221141,30.0,0.000922,-0.8981,0.353033,0.011054,-0.040606,0.019196
1493479025.4,40.478861808284215,-79.92244446445021,30.0,0.017379,-0.893998,0.392796,0.04562,0.00428,-0.001004
1493479025.6,40.47886414647411,-79.92244208538823,30.0,-0.026988,-0.869324,0.339515,0.021357,0.032019,-0.013665
1493479025.8,40.478865215587895,-79.92244289586324,30.0,-0.038915,-0.95114,0.429996,0.037055,0.049167,0.015075
1493479026.0,40.478865840640914,-79.9224403136933,30.0,0.009792,-0.912869,0.476538,0.029695,-0.014591,-0.001846
1493479026.2,40.47886913210813,-79.922439162978,30.0,-0.048919,-0.983429,0.460938,0.003073,0.019934,0.012906
1493479026.4,40.47886967348224,-79.9224353864637,30.0,0.020413,-0.880039,0.389328,0.007129,0.000694,-0.014701
1493479026.6,40.47887288161919,-79.92243239282566,30.0,-0.085129,-0.86764,0.474536,0.040599,0.007881,0.013926
1493479026.8,40.47887316084333,-79.92242960132188,30.0,0.051458,-0.924159,0.407433,0.013304,0.062887,-0.007112
1493479027.0,40.47887730244277,-79.92242902289519,30.0,0.02363,-0.821301,0.383146,0.011927,-0.020059,0.012308
1493479027.2,40.47887664149587,-79.92242546168546,30.0,0.012801,-0.961288,0.36933,0.000898,0.015075,0.005143
1493479027.4,40.478878774928454,-79.92242646371349,30.0,0.049135,-0.973219,0.384877,0.028472,0.019354,-0.004539
1493479027.6,40.47888158274799,-79.92242478030552,30.0,0.083274,-0.888777,0.380591,0.06125,0.031716,0.00093
1493479027.8,40.47888121060726,-79.92242112578182,30.0,0.050719,-0.847645,0.408521,-0.001351,0.01196,0.011863
1493479028.0,40.47888434117231,-79.92241867947972,30.0,-0.092044,-0.815804,0.408029,0.020484,0.016161,0.006059
1493479028.2,40.478887093095935,-79.92241708955093,30.0,-0.063979,-0.922944,0.400152,0.048244,0.002167,0.010844
1493479028.4,40.478885850710746,-79.92241711760933,30.0,-0.031241,-0.846066,0.421847,0.018407,0.015383,0.024764
1493479028.6,40.47888931506865,-79.92241313259831,30.0,0.001305,-0.901925,0.459532,0.029047,0.003136,-0.010642
1493479028.8,40.47889106255838,-79.9224123412588,30.0,0.025883,-0.908631,0.447478,-0.001248,0.022431,0.021172
1493479029.0,40.47889325673926,-79.9224083604278,30.0,-0.036287,-0.855817,0.325755,0.028566,0.002608,0.006044
1493479029.2,40.47889291020648,-79.92240665681314,30.0,0.009338,-0.867384,0.272304,0.016257,0.017542,-0.003988
1493479029.4,40.478894498941386,-79.92240595660219,30.0,-0.037769,-0.97882,0.446716,0.039715,0.009415,-0.008303
1493479029.6,40.47889801358036,-79.92240352390037,30.0,-0.030576,-0.826173,0.331656,0.043748,0.032521,0.003109
1493479029.8,40.47889946086428,-79.922402062558,30.0,-0.070333,-0.830995,0.388762,0.071791,0.008972,0.014217
1493479030.0,40.478901086613256,-79.92239905933462,30.0,-0.046162,-0.931278,0.341494,0.031593,-0.025461,0.003725
1493479030.2,40.47890285480942,-79.92239603482423,30.0,-0.067584,-0.88021,0.309901,0.026516,0.035238,0.020112
1493479030.4,40.47890350057729,-79.92239596900365,17.84,-0.048794,-0.875298,1.490282,0.023888,0.942148,-0.009512
1493479030.6,40.47890608509651,-79.92239247254213,30.0,0.052682,-0.886966,0.437958,0.012937,-0.003075,0.004879
1493479030.8,40.47890781815609,-79.92239150015729,17.16,-0.04747,-0.927515,2.17007,0.02677,0.729112,-0.007524
1493479031.0,40.478908482973004,-79.92238975608353,30.0,0.131619,-0.933581,0.270448,0.014092,0.037489,0.008636
1493479031.2,40.47891273533973,-79.92238706355211,14.4,0.024666,-0.901278,2.163662,0.023369,0.295078,0.013869
1493479031.4,40.478913015638945,-79.9223859850751,30.0,0.009242,-0.841364,0.41959,0.046352,0.072755,0.000792
1493479031.6,40.47891302274333,-79.92238349679312,30.0,-0.042918,-0.87282,0.326054,-0.000131,0.031121,-0.021042
1493479031.8,40.47891654284124,-79.92238213433275,30.0,0.035015,-0.918531,0.409168,0.042798,0.014465,0.006989
1493479032.0,40.47891658384676,-79.92237696504077,30.0,-0.028782,-0.861415,0.399235,0.046342,0.008902,0.009367
1493479032.2,40.47892001785384,-79.92237688781337,30.0,0.0061,-1.042427,0.428965,0.017639,0.015711,0.009043
1493479032.4,40.478922061605616,-79.92237561611347,30.0,0.128004,-0.842562,0.405979,-0.022437,0.020422,0.017358
1493479032.6,40.47892175456852,-79.92237269571909,30.0,-0.004803,-0.986986,0.351347,0.007844,0.022904,-0.005711
1493479032.8,40.47892521086777,-79.92237101533809,30.0,0.057464,-0.918122,0.459829,0.04594,0.021112,0.011802
1493479033.0,40.47892633251337,-79.92236911729067,30.0,-0.035159,-0.955983,0.392074,0.019543,0.011792,0.016925
1493479033.2,40.478928414033405,-79.92236627546542,30.0,-0.001749,-0.964734,0.398635,1.4e-05,0.006053,-0.012786
1493479033.4,40.478931161007026,-79.92236412543545,30.0,0.08854,-0.841959,0.353337,0.009905,0.006975,0.008197
1493479033.6,40.478930691066736,-79.92236340675534,30.0,-0.031348,-0.923385,0.377836,0.036812,0.006102,-4.2e-05
1493479033.8,40.478931854959484,-79.92236144538346,30.0,0.090622,-0.882675,0.35576,0.030935,0.032675,0.004185
1493479034.0,40.478933391422025,-79.92235913792797,30.0,0.035388,-0.902346,0.391353,0.015221,0.021871,0.008477
1493479034.2,40.478935137366975,-79.92235915810846,30.0,-0.028123,-0.876148,0.485585,0.012664,-0.048808,0.000128
1493479034.4,40.47893754831635,-79.92235636468939,30.0,0.03162,-0.896159,0.331405,0.012165,0.023118,-0.001757
1493479034.6,40.478939638810836,-79.9223514759351,30.0,0.048628,-0.96415,0.319322,0.001552,0.013895,0.005342
1493479034.8,40.478941246590466,-79.92234919115269,30.0,0.03109,-0.850187,0.473559,0.052308,0.009626,-0.005872
1493479035.0,40.47894346932372,-79.92234907846748,30.0,-0.078511,-0.924688,0.389534,0.013554,0.00223,-0.005858
1493479035.2,40.47894432738317,-79.92234624618553,30.0,-0.036357,-0.977829,0.366546,0.044343,0.032482,0.011794
1493479035.4,40.47894744015615,-79.92234450480336,30.0,-0.012376,-0.921406,0.451995,0.050426,0.028951,-0.006488
1493479035.6,40.478947394206045,-79.92233973048374,30.0,-0.003722,-0.824962,0.369719,0.039966,-0.005458,0.011663
1493479035.8,40.47895205127284,-79.92233968310067,30.0,0.031034,-0.857489,0.4913,0.011368,0.018141,0.009626
1493479036.0,40.47895162901183,-79.92233892390422,30.0,0.008885,-0.917433,0.433896,0.028075,-0.009433,-0.012258
1493479036.2,40.478951818427724,-79.9223377448381,30.0,-0.066767,-0.917463,0.375604,0.019516,-0.017592,-0.001776
1493479036.4,40.478953276933595,-79.92233638905502,30.0,0.01901,-0.916082,0.507865,0.001926,-0.002534,0.016941
1493479036.6,40.478956502539305,-79.9223325724561,30.0,0.030529,-0.796163,0.369714,0.026487,0.027248,-0.004812
1493479036.8,40.47895746884491,-79.92233152558151,30.0,0.02799,-0.880903,0.437105,-0.003581,0.029063,0.000356
1493479037.0,40.47896007854899,-79.92233018479551,30.0,0.054039,-0.878498,0.414965,0.043754,0.020262,0.009621
1493479037.2,40.47896151002693,-79.92232740242574,30.0,0.041696,-0.848486,0.465087,0.010708,0.024502,0.012834
1493479037.4,40.47896263620119,-79.9223258307119,30.0,0.022959,-0.888061,0.478076,0.024023,0.020324,0.002485
1493479037.6,40.47896353447719,-79.92232105533328,30.0,-0.003508,-0.912952,0.4016,0.025666,-0.00283,-0.000975
1493479037.8,40.47896453866448,-79.9223198541462,30.0,-0.083048,-0.909817,0.362329,0.014822,0.018638,0.019224
1493479038.0,40.47896727923756,-79.92231873706965,30.0,0.021481,-0.90358,0.422999,0.031734,0.026008,0.022389
1493479038.2,40.4789702543921,-79.92231524246388,30.0,0.010384,-0.901861,0.366114,0.010502,0.025086,0.014789
1493479038.4,40.47897128432786,-79.92231463835076,30.0,0.013579,-0.863619,0.500669,0.037426,0.033778,0.005853
1493479038.6,40.478971496736136,-79.92231357031432,30.0,-0.063837,-0.897403,0.406827,-0.00692,0.024166,-0.003083
1493479038.8,40.47897458789665,-79.92230917921707,30.0,-0.054053,-0.863368,0.381734,0.022528,0.017029,-0.003304
1493479039.0,40.4789764722739,-79.92230815674213,30.0,0.052658,-0.904036,0.409234,0.058779,0.031403,0.010225
1493479039.2,40.47897687533989,-79.92230772620937,30.0,-0.001978,-0.896068,0.332644,-7e-06,0.00947,0.009184
1493479039.4,40.47897958516323,-79.92230487261294,30.0,0.034075,-0.99991,0.351419,0.006445,-0.007637,0.019016
1493479039.6,40.47898116188765,-79.92230355120354,30.0,0.001416,-0.854184,0.460021,0.030278,0.006739,0.011505
1493479039.8,40.478981632949434,-79.92230205169606,30.0,0.001488,-0.882676,0.367155,0.023592,-0.004898,-0.010031
1493479040.0,40.478984805947896,-79.92229773602982,30.0,0.046914,-0.850099,0.347654,0.027013,-0.003504,0.015519
1493479040.2,40.478986681185866,-79.92229474610176,30.0,-0.025802,-1.044813,0.426833,0.029784,0.00711,-0.004981
1493479040.4,40.47898887569339,-79.92229604739701,30.0,0.004806,-0.795581,0.459285,0.032694,-0.005848,0.00116
1493479040.6,40.478990518684995,-79.92229207917124,30.0,-0.023114,-0.906979,0.435948,0.042194,0.003841,0.007502
1493479040.8,40.47898975945438,-79.92229128609408,30.0,-0.021725,-0.844591,0.449802,0.028196,-0.027872,0.024957
1493479041.0,40.478991871539506,-79.92228911588793,30.0,-0.015459,-0.951995,0.36216,0.015175,0.014266,0.036099
1493479041.2,40.47899499664062,-79.92228721446752,30.0,0.011107,-0.869361,0.328909,0.033451,0.010024,0.011067
1493479041.4,40.4789966676321,-79.92228547937539,30.0,-0.023937,-0.952671,0.475067,0.057998,-0.006342,0.003168
1493479041.6,40.47899834113465,-79.92228256017403,30.0,0.062788,-0.931188,0.383866,0.017347,0.023185,0.010345
1493479041.8,40.47900335105925,-79.92228143295681,30.0,-0.04473,-0.804298,0.387458,0.000509,0.028751,0.013877
1493479042.0,40.47900174145908,-79.92227832486091,30.0,-0.009344,-0.909534,0.46641,0.042142,-0.022151,0.001793
1493479042.2,40.479003978375005,-79.92227663886688,30.0,-0.021987,-0.889128,0.427812,0.017592,-0.005254,0.022952
1493479042.4,40.479005469051934,-79.92227482088785,30.0,0.072349,-0.856497,0.422794,-0.023453,-0.005383,0.007301
1493479042.6,40.479006838682224,-79.9222734828145,30.0,0.009828,-0.875216,0.50825,0.036948,-0.008798,0.009977
1493479042.8,40.47900754426253,-79.92227114533321,30.0,0.051592,-0.892479,0.367824,0.009293,0.026589,0.011659
1493479043.0,40.4790102907418,-79.92226780648168,30.0,-0.074278,-0.881752,0.446392,0.018189,0.006123,0.009216
1493479043.2,40.479010431188165,-79.92226605426677,30.0,0.013353,-0.779829,0.402851,0.02664,0.00471,0.013389
1493479043.4,40.479012639435574,-79.92226552605024,30.0,0.044482,-0.902881,0.41343,0.02381,-0.030077,-0.001173
1493479043.6,40.47901406313144,-79.92226244247371,30.0,0.004114,-0.889945,0.476423,0.034189,0.022708,-0.000583
1493479043.8,40.47901630260993,-79.92225978372994,30.0,0.053274,-0.847467,0.425392,0.01129,-0.014785,-0.006002
1493479044.0,40.47902020763516,-79.92226019783338,10.22,-0.025864,-0.844724,2.370098,0.030262,0.990505,0.009395
1493479044.2,40.4790176979522,-79.92225597837896,17.98,0.070467,-0.840648,1.990716,0.014809,0.19891,0.012789
1493479044.4,40.47902192371839,-79.92225517767393,30.0,0.114945,-0.868063,0.381752,0.034776,0.037213,0.009578
1493479044.6,40.47902129698313,-79.92225193776254,30.0,-0.018142,-0.95715,0.35804,0.032307,-0.016176,0.021745
1493479044.8,40.47902411000794,-79.9222512649314,30.0,-0.022275,-0.818328,0.34776,0.001291,-0.05039,0.004944
1493479045.0,40.4790273431312,-79.92225029986538,30.0,0.072669,-0.957317,0.301682,0.04172,0.013677,0.011687
1493479045.2,40.479027990701425,-79.92224811583675,30.0,0.078979,-0.884868,0.50281,0.009281,0.04601,-0.005917
1493479045.4,40.47902852091743,-79.92224443352042,16.65,-0.026143,-0.937714,2.146911,0.036161,0.686741,0.001129
1493479045.6,40.47903055559931,-79.92224221519389,11.39,-0.021009,-0.903207,2.402827,0.027346,0.196446,0.011955
1493479045.8,40.47903362274156,-79.92224137254405,30.0,-0.014089,-0.883562,0.386159,0.056764,0.000167,0.013491
